date,time,time_control,white_name,white_rating,white_result,white_bool,black_name,black_rating,black_result,black_bool,eco_code,eco_name,pgn_score,pgn_string,url
2020-07-13,14:38:48,1/432000,1RP2,1448,win,1.0,vitiakoz,1249,resigned,0.0,D20,Queens-Gambit-Accepted-Central-Variation-McDonnell-Defense-4.Nf3-exd4,"['1.', 'd4', '1...', 'd5', '2.', 'c4', '2...', 'dxc4', '3.', 'e4', '3...', 'e5', '4.', 'Nf3', '4...', 'exd4', '5.', 'Nxd4', '5...', 'Bc5', '6.', 'Qa4+', '6...', 'c6', '7.', 'Ne2', '7...', 'b5', '8.', 'Qc2', '8...', 'Nf6', '9.', 'g3', '9...', 'Ng4', '10.', 'Be3', '10...', 'Bxe3', '11.', 'fxe3', '11...', 'Nxe3', '12.', 'Qd2', '12...', 'Qg5', '13.', 'Nf4', '13...', 'O-O', '14.', 'Qxe3', '14...', 'Re8', '15.', 'Bg2', '15...', 'Qf6', '16.', 'O-O', '16...', 'Qxb2', '17.', 'Nd2', '17...', 'Bb7', '18.', 'h4', '18...', 'Nd7', '19.', 'a4', '19...', 'Ne5', '20.', 'Bh3', '20...', 'Qb4', '21.', 'axb5', '21...', 'Nd3', '22.', 'Rab1', '22...', 'Qd6', '23.', 'Nxc4', '23...', 'Qd7', '24.', 'Bxd7', '1-0']",1. d4 1... d5 2. c4 2... dxc4 3. e4 3... e5 4. Nf3 4... exd4 5. Nxd4 5... Bc5 6. Qa4+ 6... c6 7. Ne2 7... b5 8. Qc2 8... Nf6 9. g3 9... Ng4 10. Be3 10... Bxe3 11. fxe3 11... Nxe3 12. Qd2 12... Qg5 13. Nf4 13... O-O 14. Qxe3 14... Re8 15. Bg2 15... Qf6 16. O-O 16... Qxb2 17. Nd2 17... Bb7 18. h4 18... Nd7 19. a4 19... Ne5 20. Bh3 20... Qb4 21. axb5 21... Nd3 22. Rab1 22... Qd6 23. Nxc4 23... Qd7 24. Bxd7 1-0 ,https://www.chess.com/game/daily/271367098
2020-07-15,15:33:44,1/432000,vitiakoz,1252,resigned,0.0,1RP2,1457,win,1.0,A00,Van-Geet-Opening-Reversed-Nimzowitsch-Variation-2.d4-exd4-3.Qxd4,"['1.', 'Nc3', '1...', 'e5', '2.', 'd4', '2...', 'exd4', '3.', 'Qxd4', '3...', 'Nf6', '4.', 'Bg5', '4...', 'h6', '5.', 'Bxf6', '5...', 'gxf6', '6.', 'Ne4', '6...', 'Be7', '7.', 'Nf3', '7...', 'Nc6', '8.', 'Qc3', '8...', 'Bb4', '0-1']",1. Nc3 1... e5 2. d4 2... exd4 3. Qxd4 3... Nf6 4. Bg5 4... h6 5. Bxf6 5... gxf6 6. Ne4 6... Be7 7. Nf3 7... Nc6 8. Qc3 8... Bb4 0-1 ,https://www.chess.com/game/daily/271646672
2020-07-17,20:53:56,1/432000,1RP2,1431,resigned,0.0,vitiakoz,1263,win,1.0,D00,Queens-Pawn-Opening-Blackmar-Diemer-Gambit-2...dxe4-3.Nc3-Nf6,"['1.', 'd4', '1...', 'd5', '2.', 'e4', '2...', 'dxe4', '3.', 'Nc3', '3...', 'Nf6', '4.', 'Bc4', '4...', 'Nc6', '5.', 'd5', '5...', 'Ne5', '6.', 'Bb3', '6...', 'e6', '7.', 'Bg5', '7...', 'exd5', '8.', 'Nxd5', '8...', 'Bd6', '9.', 'Ne3', '9...', 'O-O', '10.', 'Ne2', '10...', 'Neg4', '11.', 'Nxg4', '11...', 'Bxg4', '12.', 'h3', '12...', 'Bxe2', '13.', 'Qxe2', '13...', 'a5', '14.', 'a4', '14...', 'h6', '15.', 'Be3', '15...', 'Qe7', '16.', 'O-O', '16...', 'Qe5', '17.', 'f4', '17...', 'exf3', '18.', 'Qxf3', '18...', 'Qh2+', '19.', 'Kf2', '19...', 'Qe5', '20.', 'Bf4', '20...', 'Qxb2', '21.', 'Bxd6', '21...', 'Qd4+', '22.', 'Kg3', '22...', 'Qxd6+', '23.', 'Kf2', '23...', 'Qd4+', '24.', 'Kg3', '24...', 'Rae8', '25.', 'Rad1', '25...', 'Qe5+', '26.', 'Kf2', '26...', 'Qc5+', '27.', 'Kg3', '27...', 'Re3', '0-1']",1. d4 1... d5 2. e4 2... dxe4 3. Nc3 3... Nf6 4. Bc4 4... Nc6 5. d5 5... Ne5 6. Bb3 6... e6 7. Bg5 7... exd5 8. Nxd5 8... Bd6 9. Ne3 9... O-O 10. Ne2 10... Neg4 11. Nxg4 11... Bxg4 12. h3 12... Bxe2 13. Qxe2 13... a5 14. a4 14... h6 15. Be3 15... Qe7 16. O-O 16... Qe5 17. f4 17... exf3 18. Qxf3 18... Qh2+ 19. Kf2 19... Qe5 20. Bf4 20... Qxb2 21. Bxd6 21... Qd4+ 22. Kg3 22... Qxd6+ 23. Kf2 23... Qd4+ 24. Kg3 24... Rae8 25. Rad1 25... Qe5+ 26. Kf2 26... Qc5+ 27. Kg3 27... Re3 0-1 ,https://www.chess.com/game/daily/271798884
2020-07-19,18:01:20,1/432000,vitiakoz,1287,resigned,0.0,1RP2,1441,win,1.0,B12,Caro-Kann-Defense-2.d4,"['1.', 'e4', '1...', 'c6', '2.', 'd4', '2...', 'e6', '3.', 'Nc3', '3...', 'Bb4', '4.', 'Bd2', '4...', 'd5', '5.', 'exd5', '5...', 'cxd5', '6.', 'Nf3', '6...', 'Nf6', '7.', 'Bb5+', '7...', 'Bd7', '8.', 'Ne5', '8...', 'O-O', '9.', 'Bxd7', '9...', 'Nbxd7', '10.', 'O-O', '10...', 'a6', '11.', 'Qf3', '11...', 'h6', '12.', 'a3', '12...', 'Bd6', '13.', 'Qg3', '13...', 'Nh5', '14.', 'Qg4', '14...', 'Ndf6', '15.', 'Qf3', '15...', 'Rc8', '16.', 'Na4', '16...', 'Rc4', '17.', 'Nc5', '17...', 'Rxc2', '18.', 'Be3', '18...', 'Bxc5', '19.', 'dxc5', '19...', 'd4', '20.', 'Bc1', '20...', 'Qc7', '21.', 'Nd3', '21...', 'Nd5', '22.', 'Qxh5', '22...', 'Nf6', '23.', 'Qh4', '23...', 'e5', '24.', 'b4', '24...', 'Re8', '25.', 'Qg3', '25...', 'Re6', '26.', 'Bxh6', '26...', 'Nh5', '27.', 'f4', '27...', 'Nxg3', '0-1']",1. e4 1... c6 2. d4 2... e6 3. Nc3 3... Bb4 4. Bd2 4... d5 5. exd5 5... cxd5 6. Nf3 6... Nf6 7. Bb5+ 7... Bd7 8. Ne5 8... O-O 9. Bxd7 9... Nbxd7 10. O-O 10... a6 11. Qf3 11... h6 12. a3 12... Bd6 13. Qg3 13... Nh5 14. Qg4 14... Ndf6 15. Qf3 15... Rc8 16. Na4 16... Rc4 17. Nc5 17... Rxc2 18. Be3 18... Bxc5 19. dxc5 19... d4 20. Bc1 20... Qc7 21. Nd3 21... Nd5 22. Qxh5 22... Nf6 23. Qh4 23... e5 24. b4 24... Re8 25. Qg3 25... Re6 26. Bxh6 26... Nh5 27. f4 27... Nxg3 0-1 ,https://www.chess.com/game/daily/272036962
2020-07-21,19:10:09,1/432000,1RP2,1452,win,1.0,vitiakoz,1308,resigned,0.0,D07,Queens-Gambit-Declined-Chigorin-Defense,"['1.', 'd4', '1...', 'd5', '2.', 'c4', '2...', 'Nc6', '3.', 'Bf4', '3...', 'dxc4', '4.', 'e3', '4...', 'e5', '5.', 'Bg3', '5...', 'exd4', '6.', 'Bxc4', '6...', 'Bb4+', '7.', 'Nd2', '7...', 'dxe3', '8.', 'fxe3', '8...', 'Qe7', '9.', 'Bf2', '9...', 'Qe4', '10.', 'b3', '10...', 'Qxg2', '11.', 'Qf3', '11...', 'Qxf3', '12.', 'Nxf3', '12...', 'Bxd2+', '13.', 'Nxd2', '13...', 'Nf6', '14.', 'O-O-O', '14...', 'O-O', '15.', 'Rhg1', '15...', 'Nb4', '16.', 'Bh4', '16...', 'Nh5', '17.', 'Be2', '17...', 'Nxa2+', '18.', 'Kb2', '18...', 'Nb4', '19.', 'Bxh5', '19...', 'g6', '20.', 'Be7', '20...', 'Nd3+', '21.', 'Kc3', '21...', 'Re8', '22.', 'Kxd3', '22...', 'Rxe7', '23.', 'Bf3', '23...', 'Bf5+', '24.', 'Ke2', '24...', 'c6', '25.', 'Nc4', '25...', 'Be6', '26.', 'Rd6', '26...', 'a5', '27.', 'Ra1', '27...', 'Bxc4+', '28.', 'bxc4', '28...', 'Re5', '29.', 'Rd3', '29...', 'Rc5', '30.', 'Ra4', '30...', 'b6', '31.', 'Rd6', '31...', 'Rc8', '32.', 'Kf2', '32...', 'Kf8', '33.', 'Rd4', '33...', 'Ke7', '34.', 'h4', '34...', 'Ke6', '35.', 'Bg4+', '35...', 'Kf6', '36.', 'Bxc8', '36...', 'h6', '37.', 'Rf4+', '37...', 'Ke7', '38.', 'Kf3', '38...', 'f6', '39.', 'Re4+', '39...', 'Kf7', '40.', 'Rd4', '40...', 'g5', '41.', 'h5', '41...', 'Ke7', '42.', 'Rd1', '42...', 'b5', '43.', 'Rxa5', '43...', 'Rxc4', '44.', 'Ra7+', '44...', 'Ke8', '45.', 'Rdd7', '45...', 'g4+', '46.', 'Kg3', '46...', 'f5', '47.', 'Rh7', '1-0']",1. d4 1... d5 2. c4 2... Nc6 3. Bf4 3... dxc4 4. e3 4... e5 5. Bg3 5... exd4 6. Bxc4 6... Bb4+ 7. Nd2 7... dxe3 8. fxe3 8... Qe7 9. Bf2 9... Qe4 10. b3 10... Qxg2 11. Qf3 11... Qxf3 12. Nxf3 12... Bxd2+ 13. Nxd2 13... Nf6 14. O-O-O 14... O-O 15. Rhg1 15... Nb4 16. Bh4 16... Nh5 17. Be2 17... Nxa2+ 18. Kb2 18... Nb4 19. Bxh5 19... g6 20. Be7 20... Nd3+ 21. Kc3 21... Re8 22. Kxd3 22... Rxe7 23. Bf3 23... Bf5+ 24. Ke2 24... c6 25. Nc4 25... Be6 26. Rd6 26... a5 27. Ra1 27... Bxc4+ 28. bxc4 28... Re5 29. Rd3 29... Rc5 30. Ra4 30... b6 31. Rd6 31... Rc8 32. Kf2 32... Kf8 33. Rd4 33... Ke7 34. h4 34... Ke6 35. Bg4+ 35... Kf6 36. Bxc8 36... h6 37. Rf4+ 37... Ke7 38. Kf3 38... f6 39. Re4+ 39... Kf7 40. Rd4 40... g5 41. h5 41... Ke7 42. Rd1 42... b5 43. Rxa5 43... Rxc4 44. Ra7+ 44... Ke8 45. Rdd7 45... g4+ 46. Kg3 46... f5 47. Rh7 1-0 ,https://www.chess.com/game/daily/272300690
2020-07-28,09:28:37,1/432000,vitiakoz,1293,win,1.0,1RP2,1429,resigned,0.0,C46,Three-Knights-Opening,"['1.', 'e4', '1...', 'e5', '2.', 'Nf3', '2...', 'Nc6', '3.', 'Nc3', '3...', 'Bc5', '4.', 'Bc4', '4...', 'h6', '5.', 'd3', '5...', 'd6', '6.', 'Be3', '6...', 'Bxe3', '7.', 'fxe3', '7...', 'Nf6', '8.', 'O-O', '8...', 'Bg4', '9.', 'h3', '9...', 'Bh5', '10.', 'Qd2', '10...', 'a6', '11.', 'Nh4', '11...', 'Qd7', '12.', 'Nd5', '12...', 'Nxd5', '13.', 'Bxd5', '13...', 'O-O-O', '14.', 'Rf5', '14...', 'g5', '15.', 'Nf3', '15...', 'g4', '16.', 'hxg4', '16...', 'Bxg4', '17.', 'Rxf7', '17...', 'Qe8', '18.', 'Nh4', '18...', 'Rg8', '19.', 'Raf1', '19...', 'Be6', '20.', 'Bxe6+', '20...', 'Qxe6', '21.', 'a3', '21...', 'b6', '22.', 'R1f6', '22...', 'Qe8', '23.', 'Nf5', '23...', 'Rh8', '24.', 'Qc3', '24...', 'Rd7', '25.', 'Rxd7', '25...', 'Qxd7', '26.', 'Rxh6', '26...', 'Rg8', '27.', 'Qc4', '27...', 'Qd8', '28.', 'Qxa6+', '28...', 'Kd7', '29.', 'Rh7+', '29...', 'Ke8', '30.', 'Qb7', '1-0']",1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... Bc5 4. Bc4 4... h6 5. d3 5... d6 6. Be3 6... Bxe3 7. fxe3 7... Nf6 8. O-O 8... Bg4 9. h3 9... Bh5 10. Qd2 10... a6 11. Nh4 11... Qd7 12. Nd5 12... Nxd5 13. Bxd5 13... O-O-O 14. Rf5 14... g5 15. Nf3 15... g4 16. hxg4 16... Bxg4 17. Rxf7 17... Qe8 18. Nh4 18... Rg8 19. Raf1 19... Be6 20. Bxe6+ 20... Qxe6 21. a3 21... b6 22. R1f6 22... Qe8 23. Nf5 23... Rh8 24. Qc3 24... Rd7 25. Rxd7 25... Qxd7 26. Rxh6 26... Rg8 27. Qc4 27... Qd8 28. Qxa6+ 28... Kd7 29. Rh7+ 29... Ke8 30. Qb7 1-0 ,https://www.chess.com/game/daily/273250614
2020-07-31,16:53:10,1/432000,1RP2,1439,win,1.0,vitiakoz,1297,resigned,0.0,C20,Kings-Pawn-Opening-The-Whale-Variation,"['1.', 'c4', '1...', 'e5', '2.', 'e4', '2...', 'Nf6', '3.', 'd3', '3...', 'd6', '4.', 'Nf3', '4...', 'Nc6', '5.', 'g3', '5...', 'Nd4', '6.', 'Be3', '6...', 'Bg4', '7.', 'Bg2', '7...', 'Nd7', '8.', 'h3', '8...', 'Bh5', '9.', 'g4', '9...', 'Bg6', '10.', 'Nxd4', '10...', 'exd4', '11.', 'Bxd4', '11...', 'c5', '12.', 'Bc3', '12...', 'f6', '13.', 'Nd2', '13...', 'Be7', '14.', 'Qe2', '14...', 'O-O', '15.', 'h4', '15...', 'a6', '16.', 'h5', '16...', 'Bf7', '17.', 'Nf3', '17...', 'Nb6', '18.', 'b3', '18...', 'a5', '19.', 'a4', '19...', 'h6', '20.', 'Nh4', '20...', 'Kh7', '21.', 'Qe3', '21...', 'Qd7', '22.', 'Ng6', '22...', 'Bxg6', '23.', 'hxg6+', '23...', 'Kh8', '24.', 'Rxh6+', '24...', 'Kg8', '25.', 'Rh8+', '25...', 'Kxh8', '26.', 'Qh3+', '1-0']",1. c4 1... e5 2. e4 2... Nf6 3. d3 3... d6 4. Nf3 4... Nc6 5. g3 5... Nd4 6. Be3 6... Bg4 7. Bg2 7... Nd7 8. h3 8... Bh5 9. g4 9... Bg6 10. Nxd4 10... exd4 11. Bxd4 11... c5 12. Bc3 12... f6 13. Nd2 13... Be7 14. Qe2 14... O-O 15. h4 15... a6 16. h5 16... Bf7 17. Nf3 17... Nb6 18. b3 18... a5 19. a4 19... h6 20. Nh4 20... Kh7 21. Qe3 21... Qd7 22. Ng6 22... Bxg6 23. hxg6+ 23... Kh8 24. Rxh6+ 24... Kg8 25. Rh8+ 25... Kxh8 26. Qh3+ 1-0 ,https://www.chess.com/game/daily/273673126
2020-08-04,20:09:15,1/432000,vitiakoz,1329,win,1.0,1RP2,1419,resigned,0.0,A40,Queens-Pawn-Opening-Mikenas-Defense-2.Nf3,"['1.', 'Nf3', '1...', 'Nc6', '2.', 'd4', '2...', 'd5', '3.', 'Nc3', '3...', 'Nf6', '4.', 'e3', '4...', 'Bf5', '5.', 'Bd3', '5...', 'Ne4', '6.', 'O-O', '6...', 'h6', '7.', 'Bb5', '7...', 'a6', '8.', 'Bxc6+', '8...', 'bxc6', '9.', 'Nxe4', '9...', 'Bxe4', '10.', 'Ne5', '10...', 'Qd6', '11.', 'f3', '11...', 'Bf5', '12.', 'e4', '12...', 'dxe4', '13.', 'fxe4', '13...', 'Bg6', '14.', 'Be3', '14...', 'Qe6', '15.', 'Qd3', '15...', 'Bh5', '16.', 'Rf5', '16...', 'g6', '17.', 'Rxf7', '17...', 'Qxf7', '18.', 'Nxf7', '18...', 'Kxf7', '19.', 'Rf1+', '19...', 'Kg7', '20.', 'd5', '20...', 'Rd8', '21.', 'Qd4+', '21...', 'Kh7', '22.', 'Qa7', '22...', 'Bg7', '23.', 'dxc6', '23...', 'Be5', '24.', 'b3', '24...', 'Be2', '25.', 'Re1', '25...', 'Bb5', '26.', 'Qc5', '26...', 'Bd6', '27.', 'Qc3', '27...', 'a5', '28.', 'a4', '28...', 'Ba6', '29.', 'Bc5', '29...', 'Bf4', '30.', 'g3', '30...', 'Bd2', '31.', 'Qe5', '31...', 'Be3+', '32.', 'Rxe3', '32...', 'Rd1+', '33.', 'Kg2', '33...', 'Bf1+', '34.', 'Kf2', '34...', 'Rf8+', '35.', 'Rf3', '35...', 'Rd2+', '36.', 'Kxf1', '36...', 'Rxf3+', '37.', 'Kg1', '37...', 'Rd1+', '38.', 'Kg2', '38...', 'Rdf1', '39.', 'Qxe7+', '39...', 'Rf7', '40.', 'Qd8', '40...', 'R1f2+', '41.', 'Bxf2', '1-0']",1. Nf3 1... Nc6 2. d4 2... d5 3. Nc3 3... Nf6 4. e3 4... Bf5 5. Bd3 5... Ne4 6. O-O 6... h6 7. Bb5 7... a6 8. Bxc6+ 8... bxc6 9. Nxe4 9... Bxe4 10. Ne5 10... Qd6 11. f3 11... Bf5 12. e4 12... dxe4 13. fxe4 13... Bg6 14. Be3 14... Qe6 15. Qd3 15... Bh5 16. Rf5 16... g6 17. Rxf7 17... Qxf7 18. Nxf7 18... Kxf7 19. Rf1+ 19... Kg7 20. d5 20... Rd8 21. Qd4+ 21... Kh7 22. Qa7 22... Bg7 23. dxc6 23... Be5 24. b3 24... Be2 25. Re1 25... Bb5 26. Qc5 26... Bd6 27. Qc3 27... a5 28. a4 28... Ba6 29. Bc5 29... Bf4 30. g3 30... Bd2 31. Qe5 31... Be3+ 32. Rxe3 32... Rd1+ 33. Kg2 33... Bf1+ 34. Kf2 34... Rf8+ 35. Rf3 35... Rd2+ 36. Kxf1 36... Rxf3+ 37. Kg1 37... Rd1+ 38. Kg2 38... Rdf1 39. Qxe7+ 39... Rf7 40. Qd8 40... R1f2+ 41. Bxf2 1-0 ,https://www.chess.com/game/daily/274081704
2020-08-07,12:35:29,1/432000,1RP2,1400,resigned,0.0,vitiakoz,1338,win,1.0,C40,Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit-3.exd5,"['1.', 'e4', '1...', 'e5', '2.', 'Nf3', '2...', 'd5', '3.', 'exd5', '3...', 'Qxd5', '4.', 'Nc3', '4...', 'Qe6', '5.', 'b3', '5...', 'e4', '6.', 'Ng5', '6...', 'Qf6', '7.', 'Ngxe4', '7...', 'Qd4', '8.', 'Bd3', '8...', 'Nc6', '9.', 'a3', '9...', 'Be6', '10.', 'O-O', '10...', 'Nf6', '11.', 'Nxf6+', '11...', 'Qxf6', '12.', 'Bb2', '12...', 'O-O-O', '13.', 'Na4', '13...', 'Qg5', '14.', 'Qf3', '14...', 'Bd6', '15.', 'g3', '15...', 'Ne5', '16.', 'Bxe5', '16...', 'Bxe5', '17.', 'c3', '17...', 'Qxd2', '18.', 'Rad1', '18...', 'Qg5', '19.', 'Nc5', '19...', 'c6', '20.', 'Ba6', '20...', 'Bd5', '21.', 'Bxb7+', '21...', 'Kb8', '22.', 'Qd3', '22...', 'Bd6', '23.', 'Na6+', '23...', 'Kxb7', '24.', 'Nb4', '24...', 'Bxb4', '25.', 'axb4', '25...', 'Bxb3', '0-1']",1. e4 1... e5 2. Nf3 2... d5 3. exd5 3... Qxd5 4. Nc3 4... Qe6 5. b3 5... e4 6. Ng5 6... Qf6 7. Ngxe4 7... Qd4 8. Bd3 8... Nc6 9. a3 9... Be6 10. O-O 10... Nf6 11. Nxf6+ 11... Qxf6 12. Bb2 12... O-O-O 13. Na4 13... Qg5 14. Qf3 14... Bd6 15. g3 15... Ne5 16. Bxe5 16... Bxe5 17. c3 17... Qxd2 18. Rad1 18... Qg5 19. Nc5 19... c6 20. Ba6 20... Bd5 21. Bxb7+ 21... Kb8 22. Qd3 22... Bd6 23. Na6+ 23... Kxb7 24. Nb4 24... Bxb4 25. axb4 25... Bxb3 0-1 ,https://www.chess.com/game/daily/274548128
2020-08-10,08:15:09,1/432000,vitiakoz,1347,win,1.0,1RP2,1383,resigned,0.0,C46,Three-Knights-Opening,"['1.', 'e4', '1...', 'e5', '2.', 'Nf3', '2...', 'Nc6', '3.', 'Nc3', '3...', 'Bc5', '4.', 'Nxe5', '4...', 'Nxe5', '5.', 'd4', '5...', 'Bxd4', '6.', 'Qxd4', '6...', 'd6', '7.', 'f4', '7...', 'c5', '8.', 'Bb5+', '8...', 'Kf8', '9.', 'Qe3', '9...', 'Ng4', '10.', 'Qg3', '10...', 'h5', '11.', 'f5', '11...', 'N8f6', '12.', 'Bg5', '12...', 'a6', '13.', 'Bc4', '13...', 'b5', '14.', 'Bd5', '14...', 'Ra7', '15.', 'O-O', '15...', 'Bb7', '16.', 'Rad1', '16...', 'Qe8', '17.', 'Qxd6+', '17...', 'Qe7', '18.', 'Qb8+', '18...', 'Qe8', '19.', 'Qxa7', '19...', 'Bxd5', '20.', 'Nxd5', '20...', 'Nxe4', '21.', 'Rfe1', '21...', 'Kg8', '22.', 'Qxc5', '22...', 'Qb8', '23.', 'Bf4', '23...', 'Qd8', '24.', 'Ne7+', '24...', 'Kh7', '25.', 'Rxd8', '25...', 'Rxd8', '26.', 'Qc6', '26...', 'Nef6', '27.', 'h3', '27...', 'Nh6', '28.', 'Bxh6', '28...', 'Kxh6', '29.', 'Qxa6', '29...', 'Re8', '30.', 'Qxb5', '30...', 'Kh7', '31.', 'g4', '31...', 'hxg4', '32.', 'hxg4', '32...', 'Nxg4', '33.', 'Qxe8', '1-0']",1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... Bc5 4. Nxe5 4... Nxe5 5. d4 5... Bxd4 6. Qxd4 6... d6 7. f4 7... c5 8. Bb5+ 8... Kf8 9. Qe3 9... Ng4 10. Qg3 10... h5 11. f5 11... N8f6 12. Bg5 12... a6 13. Bc4 13... b5 14. Bd5 14... Ra7 15. O-O 15... Bb7 16. Rad1 16... Qe8 17. Qxd6+ 17... Qe7 18. Qb8+ 18... Qe8 19. Qxa7 19... Bxd5 20. Nxd5 20... Nxe4 21. Rfe1 21... Kg8 22. Qxc5 22... Qb8 23. Bf4 23... Qd8 24. Ne7+ 24... Kh7 25. Rxd8 25... Rxd8 26. Qc6 26... Nef6 27. h3 27... Nh6 28. Bxh6 28... Kxh6 29. Qxa6 29... Re8 30. Qxb5 30... Kh7 31. g4 31... hxg4 32. hxg4 32... Nxg4 33. Qxe8 1-0 ,https://www.chess.com/game/daily/274866386
2020-08-13,15:29:21,1/1209600,1RP2,1367,resigned,0.0,vitiakoz,1352,win,1.0,D06,Queens-Gambit-Declined-Marshall-Defense,"['1.', 'd4', '1...', 'd5', '2.', 'c4', '2...', 'Nf6', '3.', 'Nd2', '3...', 'Bf5', '4.', 'e3', '4...', 'e6', '5.', 'a3', '5...', 'a5', '6.', 'c5', '6...', 'c6', '7.', 'h3', '7...', 'b6', '8.', 'cxb6', '8...', 'Qxb6', '9.', 'Be2', '9...', 'h6', '10.', 'Ngf3', '10...', 'Nbd7', '11.', 'O-O', '11...', 'Bd6', '12.', 'a4', '12...', 'Bb4', '13.', 'Nb3', '13...', 'O-O', '14.', 'Nh4', '14...', 'Be4', '15.', 'Bd3', '15...', 'Rab8', '16.', 'Bxe4', '16...', 'Nxe4', '17.', 'Nd2', '17...', 'c5', '18.', 'Nxe4', '18...', 'dxe4', '19.', 'Bd2', '19...', 'Bxd2', '20.', 'Qxd2', '20...', 'cxd4', '21.', 'exd4', '21...', 'Nf6', '22.', 'Rae1', '22...', 'Qxb2', '23.', 'Qxa5', '23...', 'Qxd4', '24.', 'Rd1', '24...', 'Qb4', '25.', 'Qxb4', '25...', 'Rxb4', '26.', 'Ra1', '26...', 'Ra8', '27.', 'a5', '27...', 'Nd7', '28.', 'g3', '28...', 'Nc5', '29.', 'a6', '29...', 'Rxa6', '30.', 'Rac1', '30...', 'Nd7', '31.', 'Rfd1', '31...', 'Nf6', '32.', 'Rd8+', '32...', 'Kh7', '33.', 'Ng2', '33...', 'Nd5', '34.', 'g4', '34...', 'g5', '35.', 'h4', '35...', 'Nf4', '36.', 'Rcc8', '36...', 'Nxg2', '37.', 'Kxg2', '37...', 'gxh4', '38.', 'Rh8+', '38...', 'Kg7', '39.', 'Rcg8+', '39...', 'Kf6', '40.', 'Rxh6+', '40...', 'Ke7', '41.', 'Rxh4', '41...', 'Ra2', '42.', 'Rh3', '42...', 'Rbb2', '43.', 'Re3', '43...', 'Rxf2+', '44.', 'Kg3', '44...', 'Rg2+', '45.', 'Kf4', '45...', 'f5', '46.', 'Rg6', '46...', 'Rh2', '47.', 'Ke5', '47...', 'Ra5+', '48.', 'Kf4', '48...', 'Rf2+', '49.', 'Kg5', '49...', 'f4+', '0-1']",1. d4 1... d5 2. c4 2... Nf6 3. Nd2 3... Bf5 4. e3 4... e6 5. a3 5... a5 6. c5 6... c6 7. h3 7... b6 8. cxb6 8... Qxb6 9. Be2 9... h6 10. Ngf3 10... Nbd7 11. O-O 11... Bd6 12. a4 12... Bb4 13. Nb3 13... O-O 14. Nh4 14... Be4 15. Bd3 15... Rab8 16. Bxe4 16... Nxe4 17. Nd2 17... c5 18. Nxe4 18... dxe4 19. Bd2 19... Bxd2 20. Qxd2 20... cxd4 21. exd4 21... Nf6 22. Rae1 22... Qxb2 23. Qxa5 23... Qxd4 24. Rd1 24... Qb4 25. Qxb4 25... Rxb4 26. Ra1 26... Ra8 27. a5 27... Nd7 28. g3 28... Nc5 29. a6 29... Rxa6 30. Rac1 30... Nd7 31. Rfd1 31... Nf6 32. Rd8+ 32... Kh7 33. Ng2 33... Nd5 34. g4 34... g5 35. h4 35... Nf4 36. Rcc8 36... Nxg2 37. Kxg2 37... gxh4 38. Rh8+ 38... Kg7 39. Rcg8+ 39... Kf6 40. Rxh6+ 40... Ke7 41. Rxh4 41... Ra2 42. Rh3 42... Rbb2 43. Re3 43... Rxf2+ 44. Kg3 44... Rg2+ 45. Kf4 45... f5 46. Rg6 46... Rh2 47. Ke5 47... Ra5+ 48. Kf4 48... Rf2+ 49. Kg5 49... f4+ 0-1 ,https://www.chess.com/game/daily/275287896
